chrom	pos	side	support	median_mapq	median_cliplen	example_reads	genes
chr22	40775368	R	1	255	38	A01045:715:HMN2KDSX2:3:1464:5348:36370	
chr22	40777040	L	1	255	41	A01045:715:HMN2KDSX2:3:2451:15637:27790	
chr22	40777073	R	2	255	47	A01045:715:HMN2KDSX2:3:2542:1877:7999,A01045:715:HMN2KDSX2:3:2231:6686:21746	
chr22	40777137	R	1	255	80	A01045:715:HMN2KDSX2:3:2617:12038:29356	
chr22	40777225	L	1	255	24	A01045:715:HMN2KDSX2:3:2120:1334:2644	
chr22	40777330	R	2	255	99	A01045:715:HMN2KDSX2:3:1406:12165:34272,A01045:715:HMN2KDSX2:3:1409:26133:2315	
chr22	40777339	L	4	255	36	A01045:715:HMN2KDSX2:3:2606:30798:9987,A01045:715:HMN2KDSX2:3:1267:1136:15139,A01045:715:HMN2KDSX2:3:2219:2031:15374	
chr22	40778053	L	1	255	46	A01045:715:HMN2KDSX2:3:2161:9353:6292	
chr22	40778086	R	1	255	21	A01045:715:HMN2KDSX2:3:2161:9353:6292	
chr22	40779029	L	6	255	33	A01045:715:HMN2KDSX2:3:1335:3278:13745,A01045:715:HMN2KDSX2:3:1327:5367:19304,A01045:715:HMN2KDSX2:3:1604:11306:31187	
chr22	40779087	R	4	255	36	A01045:715:HMN2KDSX2:3:1132:8359:35008,A01045:715:HMN2KDSX2:3:1267:1136:15139,A01045:715:HMN2KDSX2:3:2219:2031:15374	
chr22	40779118	L	1	255	35	A01045:715:HMN2KDSX2:3:1278:32850:6151	
chr22	40779134	R	4	255	65	A01045:715:HMN2KDSX2:3:2519:13358:6151,A01045:715:HMN2KDSX2:3:1440:12961:36996,A01045:715:HMN2KDSX2:3:2219:2338:21230	
chr22	40779189	R	2	255	65	A01045:715:HMN2KDSX2:3:1514:12084:13307,A01045:715:HMN2KDSX2:3:1561:22779:34867	
chr22	40779458	L	1	255	91	A01045:715:HMN2KDSX2:3:1462:19569:7075	
chr22	40779642	L	2	255	95	A01045:715:HMN2KDSX2:3:1208:2962:8281,A01045:715:HMN2KDSX2:3:2440:25482:1376	
chr22	40783762	R	1	255	60	A01045:715:HMN2KDSX2:3:2235:5213:11334	
chr22	40784553	R	2	255	21	A01045:715:HMN2KDSX2:3:2246:32479:1313,A01045:715:HMN2KDSX2:3:2253:18674:17487	
chr22	40786206	L	1	255	68	A01045:715:HMN2KDSX2:3:2165:27615:19006	
chr22	40792540	R	1	255	33	A01045:715:HMN2KDSX2:3:1604:11306:31187	
chr22	40792547	L	2	255	79	A01045:715:HMN2KDSX2:3:2632:23448:21934,A01045:715:HMN2KDSX2:3:1176:23140:2519	
chr22	40792618	L	1	255	45	A01045:715:HMN2KDSX2:3:1267:11044:5713	
chr22	40792651	R	3	255	88	A01045:715:HMN2KDSX2:3:1331:23041:7701,A01045:715:HMN2KDSX2:3:2256:8106:9799,A01045:715:HMN2KDSX2:3:2553:3513:33724	
chr22	40794559	R	1	255	45	A01045:715:HMN2KDSX2:3:1267:11044:5713	
chr22	40795310	R	1	255	54	A01045:715:HMN2KDSX2:3:1339:24379:27273	
chr22	40796435	R	1	255	64	A01045:715:HMN2KDSX2:3:2337:13205:19570	
chr22	40799057	L	1	255	33	A01045:715:HMN2KDSX2:3:2303:9579:7185	
chr22	40799171	L	1	255	43	A01045:715:HMN2KDSX2:3:1356:28836:8563	
chr22	40799261	L	1	255	21	A01045:715:HMN2KDSX2:3:2204:16938:8343	
chr22	40799364	L	3	255	30	A01045:715:HMN2KDSX2:3:1265:28935:4351,A01045:715:HMN2KDSX2:3:1604:3016:25003,A01045:715:HMN2KDSX2:3:2255:1371:26068	
chr22	40799381	R	12	255	40	A01045:715:HMN2KDSX2:3:2345:22788:32878,A01045:715:HMN2KDSX2:3:1306:11586:11725,A01045:715:HMN2KDSX2:3:1456:20401:31970	
chr22	40799417	R	2	255	39	A01045:715:HMN2KDSX2:3:2309:17544:30906,A01045:715:HMN2KDSX2:3:2307:31485:1063	
chr22	40799432	L	1	255	71	A01045:715:HMN2KDSX2:3:2163:26467:6840	
chr22	40799649	R	1	255	44	A01045:715:HMN2KDSX2:3:1503:25825:27806	
chr22	40800450	L	3	255	76	A01045:715:HMN2KDSX2:3:1428:26214:29951,A01045:715:HMN2KDSX2:3:2547:28149:29606,A01045:715:HMN2KDSX2:3:1343:16866:25003	
chr22	40800535	L	2	255	24	A01045:715:HMN2KDSX2:3:1349:13566:22263,A01045:715:HMN2KDSX2:3:1542:12066:3662	
chr22	40800594	R	1	255	29	A01045:715:HMN2KDSX2:3:1343:16866:25003	
chr22	40801147	R	2	255	60	A01045:715:HMN2KDSX2:3:2458:12789:5196,A01045:715:HMN2KDSX2:3:2511:16794:14763	
chr22	40801884	L	2	255	70	A01045:715:HMN2KDSX2:3:1332:28167:36276,A01045:715:HMN2KDSX2:3:2229:19895:27336	
chr22	40803788	L	3	255	66	A01045:715:HMN2KDSX2:3:1210:31729:35243,A01045:715:HMN2KDSX2:3:1452:2510:36620,A01045:715:HMN2KDSX2:3:2411:27914:1579	
chr22	40803900	R	1	255	20	A01045:715:HMN2KDSX2:3:1230:18050:4413	
chr22	40804452	L	1	255	40	A01045:715:HMN2KDSX2:3:2359:32253:27164	
chr22	40804746	R	1	255	70	A01045:715:HMN2KDSX2:3:1238:26485:19304	
chr22	40805228	L	3	255	57	A01045:715:HMN2KDSX2:3:1601:2175:9486,A01045:715:HMN2KDSX2:3:1601:2211:9486,A01045:715:HMN2KDSX2:3:2527:22001:13730	
chr22	40810344	L	1	255	89	A01045:715:HMN2KDSX2:3:2558:22236:31078	
chr22	40812027	L	2	255	29	A01045:715:HMN2KDSX2:3:2272:25907:6089,A01045:715:HMN2KDSX2:3:2374:26576:26287	
chr22	40812157	R	1	255	22	A01045:715:HMN2KDSX2:3:2374:26576:26287	
chr22	40813415	R	1	255	20	A01045:715:HMN2KDSX2:3:1573:21802:22623	
chr22	40816302	R	1	255	32	A01045:715:HMN2KDSX2:3:2209:7835:2096	
chr22	40817648	R	4	255	37	A01045:715:HMN2KDSX2:3:1131:19913:10426,A01045:715:HMN2KDSX2:3:1378:3251:17581,A01045:715:HMN2KDSX2:3:1131:19913:10426	
chr22	40817757	L	1	255	24	A01045:715:HMN2KDSX2:3:1430:27028:35274	
chr22	40817905	R	2	255	42	A01045:715:HMN2KDSX2:3:1430:27028:35274,A01045:715:HMN2KDSX2:3:1332:16486:14262	
chr22	40818436	R	2	255	31	A01045:715:HMN2KDSX2:3:1610:19479:9330,A01045:715:HMN2KDSX2:3:2337:4255:6574	
chr22	40818463	L	1	255	21	A01045:715:HMN2KDSX2:3:1161:16875:3411	
chr22	40818555	R	1	255	57	A01045:715:HMN2KDSX2:3:1161:16875:3411	
chr22	40818707	L	13	255	59	A01045:715:HMN2KDSX2:3:1605:29270:24721,A01045:715:HMN2KDSX2:3:1621:7238:27931,A01045:715:HMN2KDSX2:3:1348:22272:27101	
chr22	40818726	R	3	255	54	A01045:715:HMN2KDSX2:3:1111:23999:9831,A01045:715:HMN2KDSX2:3:1325:3441:12587,A01045:715:HMN2KDSX2:3:1611:23176:6558	
chr22	40818774	L	1	255	71	A01045:715:HMN2KDSX2:3:1235:7862:30326	
chr22	40818913	R	1	255	59	A01045:715:HMN2KDSX2:3:1641:27100:8187	
chr22	40819008	R	1	255	86	A01045:715:HMN2KDSX2:3:1428:28682:17190	
chr22	40819048	L	1	255	24	A01045:715:HMN2KDSX2:3:1462:13919:21057	
chr22	40819173	R	1	255	24	A01045:715:HMN2KDSX2:3:1462:13919:21057	
chr22	40819284	R	1	255	33	A01045:715:HMN2KDSX2:3:2303:9579:7185	
chr22	40820888	R	1	255	30	A01045:715:HMN2KDSX2:3:1550:13404:36448	
chr22	40824090	L	1	255	76	A01045:715:HMN2KDSX2:3:1424:6225:10050	
chr22	40824616	L	6	255	25	A01045:715:HMN2KDSX2:3:1476:32145:9533,A01045:715:HMN2KDSX2:3:2129:30861:20087,A01045:715:HMN2KDSX2:3:2574:2528:26412	
chr22	40824744	R	3	255	20	A01045:715:HMN2KDSX2:3:1476:32145:9533,A01045:715:HMN2KDSX2:3:2129:30861:20087,A01045:715:HMN2KDSX2:3:2574:2528:26412	
chr22	40824795	R	3	255	48	A01045:715:HMN2KDSX2:3:1329:8639:23594,A01045:715:HMN2KDSX2:3:1453:2058:1517,A01045:715:HMN2KDSX2:3:2432:12988:8891	
chr22	40824950	R	5	255	26	A01045:715:HMN2KDSX2:3:1329:8639:23594,A01045:715:HMN2KDSX2:3:1453:2058:1517,A01045:715:HMN2KDSX2:3:2432:12988:8891	
chr22	40825026	L	7	255	83	A01045:715:HMN2KDSX2:3:1375:29758:35869,A01045:715:HMN2KDSX2:3:2211:24966:15702,A01045:715:HMN2KDSX2:3:2211:22932:17065	
chr22	40825041	R	1	255	50	A01045:715:HMN2KDSX2:3:2232:4860:24909	
chr22	40825181	L	1	255	49	A01045:715:HMN2KDSX2:3:2578:13874:13870	
chr22	40825186	R	3	255	37	A01045:715:HMN2KDSX2:3:1432:8612:13839,A01045:715:HMN2KDSX2:3:1226:18683:3818,A01045:715:HMN2KDSX2:3:2519:3414:19053	
chr22	40825329	R	3	255	91	A01045:715:HMN2KDSX2:3:2578:13874:13870,A01045:715:HMN2KDSX2:3:1108:24306:27398,A01045:715:HMN2KDSX2:3:1206:31756:4351	
chr22	40825340	L	3	255	30	A01045:715:HMN2KDSX2:3:1517:23276:19225,A01045:715:HMN2KDSX2:3:1558:6578:4085,A01045:715:HMN2KDSX2:3:2635:8522:22075	
chr22	40825461	R	4	255	30	A01045:715:HMN2KDSX2:3:1558:6578:4085,A01045:715:HMN2KDSX2:3:2635:8522:22075,A01045:715:HMN2KDSX2:3:1517:23276:19225	
chr22	40825465	L	5	255	26	A01045:715:HMN2KDSX2:3:2202:29333:22263,A01045:715:HMN2KDSX2:3:2356:6723:30890,A01045:715:HMN2KDSX2:3:1363:2112:13166	
chr22	40825574	L	2	255	52	A01045:715:HMN2KDSX2:3:1112:23131:6511,A01045:715:HMN2KDSX2:3:1303:1479:16830	
chr22	40825587	R	2	255	26	A01045:715:HMN2KDSX2:3:2202:29333:22263,A01045:715:HMN2KDSX2:3:2356:6723:30890	
chr22	40825706	L	2	255	86	A01045:715:HMN2KDSX2:3:1377:3224:16000,A01045:715:HMN2KDSX2:3:2566:10746:15937	
chr22	40825772	R	3	255	76	A01045:715:HMN2KDSX2:3:1144:7392:8688,A01045:715:HMN2KDSX2:3:1242:26512:5040,A01045:715:HMN2KDSX2:3:2252:26485:7216	
chr22	40825848	L	1	255	23	A01045:715:HMN2KDSX2:3:2629:2031:24893	
chr22	40825885	R	3	255	26	A01045:715:HMN2KDSX2:3:1239:24442:16955,A01045:715:HMN2KDSX2:3:2514:28980:21778,A01045:715:HMN2KDSX2:3:2514:29966:22232	
chr22	40825934	L	2	255	52	A01045:715:HMN2KDSX2:3:1607:12698:23923,A01045:715:HMN2KDSX2:3:2267:4851:9173	
chr22	40826071	R	1	255	34	A01045:715:HMN2KDSX2:3:2267:4851:9173	
chr22	40826114	L	5	255	45	A01045:715:HMN2KDSX2:3:1418:2718:33473,A01045:715:HMN2KDSX2:3:1418:2148:36025,A01045:715:HMN2KDSX2:3:2152:14660:35493	
chr22	40826153	L	9	255	36	A01045:715:HMN2KDSX2:3:2530:25943:25535,A01045:715:HMN2KDSX2:3:1133:19678:3912,A01045:715:HMN2KDSX2:3:1464:11930:22717	
chr22	40826201	R	3	255	44	A01045:715:HMN2KDSX2:3:1249:20735:31986,A01045:715:HMN2KDSX2:3:1418:2718:33473,A01045:715:HMN2KDSX2:3:1418:2148:36025	
chr22	40826213	L	3	255	37	A01045:715:HMN2KDSX2:3:2153:15709:4178,A01045:715:HMN2KDSX2:3:2152:14660:35493,A01045:715:HMN2KDSX2:3:1567:8070:5666	
chr22	40826269	R	6	255	33	A01045:715:HMN2KDSX2:3:2228:11514:2143,A01045:715:HMN2KDSX2:3:2317:25880:3568,A01045:715:HMN2KDSX2:3:2444:1452:11522	
chr22	40826297	L	4	255	73	A01045:715:HMN2KDSX2:3:2167:32045:17722,A01045:715:HMN2KDSX2:3:2473:23267:26725,A01045:715:HMN2KDSX2:3:2156:5981:28291	
chr22	40826322	R	2	255	44	A01045:715:HMN2KDSX2:3:2272:17273:33223,A01045:715:HMN2KDSX2:3:1567:8070:5666	
chr22	40826398	R	1	255	46	A01045:715:HMN2KDSX2:3:2124:25762:18239	
chr22	40826406	L	6	255	42	A01045:715:HMN2KDSX2:3:1165:5258:9784,A01045:715:HMN2KDSX2:3:1522:14271:34851,A01045:715:HMN2KDSX2:3:1101:8115:33646	
chr22	40826468	R	7	255	54	A01045:715:HMN2KDSX2:3:1323:31286:28745,A01045:715:HMN2KDSX2:3:1625:20265:28635,A01045:715:HMN2KDSX2:3:1625:19578:29324	
chr22	40826486	L	16	255	40	A01045:715:HMN2KDSX2:3:1348:21649:9142,A01045:715:HMN2KDSX2:3:1508:9588:31187,A01045:715:HMN2KDSX2:3:2372:8992:36761	
chr22	40826527	R	6	255	53	A01045:715:HMN2KDSX2:3:2422:26756:18208,A01045:715:HMN2KDSX2:3:2660:2935:27868,A01045:715:HMN2KDSX2:3:1540:10131:5415	
chr22	40826544	L	5	255	49	A01045:715:HMN2KDSX2:3:2138:32533:21793,A01045:715:HMN2KDSX2:3:2521:18141:15060,A01045:715:HMN2KDSX2:3:1218:7166:36511	
chr22	40826584	L	5	255	38	A01045:715:HMN2KDSX2:3:1564:5005:14105,A01045:715:HMN2KDSX2:3:1235:14868:31657,A01045:715:HMN2KDSX2:3:1564:28049:24643	
chr22	40826615	R	15	255	45	A01045:715:HMN2KDSX2:3:1122:4589:35524,A01045:715:HMN2KDSX2:3:2252:17716:16360,A01045:715:HMN2KDSX2:3:1611:5819:17738	
chr22	40826632	L	1	255	34	A01045:715:HMN2KDSX2:3:1164:19009:5321	
chr22	40826653	R	6	255	64	A01045:715:HMN2KDSX2:3:2521:18141:15060,A01045:715:HMN2KDSX2:3:2255:15790:5635,A01045:715:HMN2KDSX2:3:1433:5448:18380	
chr22	40827120	L	10	255	49	A01045:715:HMN2KDSX2:3:1428:23990:23062,A01045:715:HMN2KDSX2:3:1455:12726:19554,A01045:715:HMN2KDSX2:3:2442:15148:18020	
chr22	40827128	R	2	255	34	A01045:715:HMN2KDSX2:3:1564:28049:24643,A01045:715:HMN2KDSX2:3:1160:25355:5760	
chr22	40827183	L	4	255	37	A01045:715:HMN2KDSX2:3:1101:14995:5259,A01045:715:HMN2KDSX2:3:1102:25247:34757,A01045:715:HMN2KDSX2:3:1624:2591:22451	
chr22	40827184	R	5	255	34	A01045:715:HMN2KDSX2:3:1164:19009:5321,A01045:715:HMN2KDSX2:3:1626:9561:18333,A01045:715:HMN2KDSX2:3:1428:23990:23062	
chr22	40829650	L	5	255	36	A01045:715:HMN2KDSX2:3:1227:5593:3192,A01045:715:HMN2KDSX2:3:1335:30020:27336,A01045:715:HMN2KDSX2:3:1218:21368:21840	
chr22	40829661	R	4	255	21	A01045:715:HMN2KDSX2:3:1429:23755:26475,A01045:715:HMN2KDSX2:3:1445:29225:34381,A01045:715:HMN2KDSX2:3:1647:14145:13369	
chr22	40830846	R	3	255	47	A01045:715:HMN2KDSX2:3:1102:25247:34757,A01045:715:HMN2KDSX2:3:1624:2591:22451,A01045:715:HMN2KDSX2:3:1101:14995:5259	
chr22	40830847	L	9	255	23	A01045:715:HMN2KDSX2:3:2102:27995:22138,A01045:715:HMN2KDSX2:3:2103:11975:6010,A01045:715:HMN2KDSX2:3:2209:8368:20682	
chr22	40830914	L	4	255	64	A01045:715:HMN2KDSX2:3:1515:15311:21339,A01045:715:HMN2KDSX2:3:1538:8368:3239,A01045:715:HMN2KDSX2:3:1313:13494:5415	
chr22	40830942	R	7	255	44	A01045:715:HMN2KDSX2:3:1218:21368:21840,A01045:715:HMN2KDSX2:3:2225:16848:9784,A01045:715:HMN2KDSX2:3:2451:23411:20118	
chr22	40830948	L	2	255	23	A01045:715:HMN2KDSX2:3:1306:7907:14591,A01045:715:HMN2KDSX2:3:1371:7057:8046	
chr22	40832568	L	4	255	49	A01045:715:HMN2KDSX2:3:2345:29559:29575,A01045:715:HMN2KDSX2:3:2529:29297:6887,A01045:715:HMN2KDSX2:3:1409:24885:11428	
chr22	40832585	R	3	255	23	A01045:715:HMN2KDSX2:3:2209:8368:20682,A01045:715:HMN2KDSX2:3:1652:20003:6574,A01045:715:HMN2KDSX2:3:1106:18105:30248	
chr22	40832653	L	5	255	42	A01045:715:HMN2KDSX2:3:2543:2365:13667,A01045:715:HMN2KDSX2:3:1137:15320:17472,A01045:715:HMN2KDSX2:3:1327:28221:7842	
chr22	40832674	R	8	255	64	A01045:715:HMN2KDSX2:3:1329:8549:21120,A01045:715:HMN2KDSX2:3:2230:30120:26318,A01045:715:HMN2KDSX2:3:2517:24144:6605	
chr22	40835585	R	2	255	28	A01045:715:HMN2KDSX2:3:1539:27416:32534,A01045:715:HMN2KDSX2:3:2607:15637:31704	
chr22	40835648	R	6	255	42	A01045:715:HMN2KDSX2:3:2374:10655:14090,A01045:715:HMN2KDSX2:3:1137:15320:17472,A01045:715:HMN2KDSX2:3:1327:28221:7842	
chr22	40835649	L	5	255	41	A01045:715:HMN2KDSX2:3:2139:32334:8234,A01045:715:HMN2KDSX2:3:2134:15221:16611,A01045:715:HMN2KDSX2:3:2626:16595:34366	
chr22	40835803	L	1	255	32	A01045:715:HMN2KDSX2:3:2445:29613:32236	
chr22	40835807	R	2	255	35	A01045:715:HMN2KDSX2:3:2660:12310:17863,A01045:715:HMN2KDSX2:3:2269:32732:1125	
chr22	40835872	L	1	255	30	A01045:715:HMN2KDSX2:3:2168:13774:15765	
chr22	40835882	R	5	255	48	A01045:715:HMN2KDSX2:3:2159:24487:7607,A01045:715:HMN2KDSX2:3:2139:32334:8234,A01045:715:HMN2KDSX2:3:2134:15221:16611	
chr22	40840631	R	3	255	41	A01045:715:HMN2KDSX2:3:1376:5095:23124,A01045:715:HMN2KDSX2:3:1446:10520:5901,A01045:715:HMN2KDSX2:3:1555:5484:5384	
chr22	40840647	L	3	255	23	A01045:715:HMN2KDSX2:3:1424:11894:26976,A01045:715:HMN2KDSX2:3:1670:12979:2018,A01045:715:HMN2KDSX2:3:2635:29053:34428	
chr22	40840682	L	2	255	20	A01045:715:HMN2KDSX2:3:2112:11776:24674,A01045:715:HMN2KDSX2:3:2576:9968:31250	
chr22	40840691	R	1	255	78	A01045:715:HMN2KDSX2:3:2102:21974:36135	
chr22	40844875	R	1	255	30	A01045:715:HMN2KDSX2:3:2168:13774:15765	
chr22	40844904	L	2	255	25	A01045:715:HMN2KDSX2:3:2441:15013:20572,A01045:715:HMN2KDSX2:3:1444:17924:31532	
chr22	40845052	L	1	255	97	A01045:715:HMN2KDSX2:3:2106:1940:5102	
chr22	40848319	L	3	255	97	A01045:715:HMN2KDSX2:3:2169:16468:8688,A01045:715:HMN2KDSX2:3:2206:19587:23891,A01045:715:HMN2KDSX2:3:1517:31647:16313	
chr22	40848371	R	1	255	46	A01045:715:HMN2KDSX2:3:2653:1280:16297	
chr22	40849480	L	3	255	60	A01045:715:HMN2KDSX2:3:1520:4978:9612,A01045:715:HMN2KDSX2:3:2416:5385:36338,A01045:715:HMN2KDSX2:3:2417:7120:3615	
chr22	40850824	L	1	255	21	A01045:715:HMN2KDSX2:3:1433:18530:24940	
chr22	40850867	R	1	255	26	A01045:715:HMN2KDSX2:3:1444:17924:31532	
chr22	40856458	R	1	255	23	A01045:715:HMN2KDSX2:3:1517:31647:16313	
chr22	40856479	L	26	255	28	A01045:715:HMN2KDSX2:3:1464:15736:36041,A01045:715:HMN2KDSX2:3:1349:2537:26083,A01045:715:HMN2KDSX2:3:2656:32877:30185	
chr22	40856517	R	1	255	26	A01045:715:HMN2KDSX2:3:2563:12590:13933	
chr22	40856593	R	19	255	27	A01045:715:HMN2KDSX2:3:1377:25446:2503,A01045:715:HMN2KDSX2:3:1349:2537:26083,A01045:715:HMN2KDSX2:3:2656:32877:30185	
chr22	40856634	R	1	255	74	A01045:715:HMN2KDSX2:3:2308:21585:12915	
chr22	40856907	L	2	255	40	A01045:715:HMN2KDSX2:3:2504:13422:2409,A01045:715:HMN2KDSX2:3:1678:26775:1642	
chr22	40857142	L	1	255	80	A01045:715:HMN2KDSX2:3:2504:17562:10269	
chr22	40857226	L	2	255	27	A01045:715:HMN2KDSX2:3:2130:21630:37043,A01045:715:HMN2KDSX2:3:2228:16966:25363	
chr22	40857328	L	2	255	87	A01045:715:HMN2KDSX2:3:1337:18629:6073,A01045:715:HMN2KDSX2:3:2674:1597:5353	
chr22	40857641	L	1	255	42	A01045:715:HMN2KDSX2:3:2628:5918:11553	
chr22	40860863	R	1	255	77	A01045:715:HMN2KDSX2:3:2563:3902:30921	
chr22	40861719	R	2	255	28	A01045:715:HMN2KDSX2:3:2130:21630:37043,A01045:715:HMN2KDSX2:3:2228:16966:25363	
chr22	40865749	L	1	255	97	A01045:715:HMN2KDSX2:3:1452:26910:6668	
chr22	40867699	R	1	255	80	A01045:715:HMN2KDSX2:3:1271:1678:16172	
chr22	40867937	L	1	255	60	A01045:715:HMN2KDSX2:3:1239:24297:34616	
chr22	40869121	R	1	255	92	A01045:715:HMN2KDSX2:3:1559:5891:1986	
chr22	40881833	L	3	255	49	A01045:715:HMN2KDSX2:3:1274:16098:24173,A01045:715:HMN2KDSX2:3:1405:5168:35274,A01045:715:HMN2KDSX2:3:2406:11089:2910	
chr22	40881933	R	3	255	49	A01045:715:HMN2KDSX2:3:1274:16098:24173,A01045:715:HMN2KDSX2:3:1405:5168:35274,A01045:715:HMN2KDSX2:3:2406:11089:2910	
chr22	40886410	L	1	255	21	A01045:715:HMN2KDSX2:3:2446:25048:29559	
chr22	40886827	L	4	255	82	A01045:715:HMN2KDSX2:3:1106:5312:15045,A01045:715:HMN2KDSX2:3:2117:3260:30561,A01045:715:HMN2KDSX2:3:2347:4426:12915	
chr22	40907609	R	1	255	21	A01045:715:HMN2KDSX2:3:2446:25048:29559	
chr22	40914508	L	1	255	43	A01045:715:HMN2KDSX2:3:1564:19488:14700	
chr22	40924356	L	1	255	38	A01045:715:HMN2KDSX2:3:1604:27661:5055	
chr22	40924467	R	1	255	32	A01045:715:HMN2KDSX2:3:1604:27661:5055	
chr22	40926432	L	3	255	49	A01045:715:HMN2KDSX2:3:1630:6153:11710,A01045:715:HMN2KDSX2:3:2172:16315:13714,A01045:715:HMN2KDSX2:3:2322:8440:20337	
chr22	40926532	R	3	255	49	A01045:715:HMN2KDSX2:3:1630:6153:11710,A01045:715:HMN2KDSX2:3:2172:16315:13714,A01045:715:HMN2KDSX2:3:2322:8440:20337	
chr22	40926593	R	1	255	21	A01045:715:HMN2KDSX2:3:1422:1796:8077	
chr22	40927355	L	3	255	46	A01045:715:HMN2KDSX2:3:2236:32063:28307,A01045:715:HMN2KDSX2:3:2236:31186:28479,A01045:715:HMN2KDSX2:3:1206:8332:16986	
chr22	40927903	R	1	255	75	A01045:715:HMN2KDSX2:3:2113:24279:33896	
chr22	40929178	L	3	255	56	A01045:715:HMN2KDSX2:3:1556:23366:3756,A01045:715:HMN2KDSX2:3:1340:6985:18505,A01045:715:HMN2KDSX2:3:2248:2564:9815	
chr22	40930043	L	1	255	73	A01045:715:HMN2KDSX2:3:1503:8124:18098	
chr22	40930515	L	1	255	54	A01045:715:HMN2KDSX2:3:1275:9751:34507	
chr22	40930664	L	2	255	27	A01045:715:HMN2KDSX2:3:2136:25211:13088,A01045:715:HMN2KDSX2:3:1323:4869:3724	
chr22	40930742	R	2	255	66	A01045:715:HMN2KDSX2:3:2336:4472:4225,A01045:715:HMN2KDSX2:3:1511:15148:10097	
chr22	40930811	R	4	255	38	A01045:715:HMN2KDSX2:3:1645:12436:33113,A01045:715:HMN2KDSX2:3:2136:25211:13088,A01045:715:HMN2KDSX2:3:2170:27534:8844	
chr22	40930976	L	4	255	24	A01045:715:HMN2KDSX2:3:1117:32425:9424,A01045:715:HMN2KDSX2:3:1243:11207:14920,A01045:715:HMN2KDSX2:3:1269:9742:15201	
chr22	40931064	R	1	255	29	A01045:715:HMN2KDSX2:3:1117:32425:9424	
chr22	40931111	L	3	255	33	A01045:715:HMN2KDSX2:3:2623:18484:22858,A01045:715:HMN2KDSX2:3:2316:25364:16297,A01045:715:HMN2KDSX2:3:2606:7880:20932	
chr22	40931215	L	1	255	86	A01045:715:HMN2KDSX2:3:2127:10529:32409	
chr22	40931218	R	1	255	40	A01045:715:HMN2KDSX2:3:2606:7880:20932	
chr22	40931431	R	3	255	28	A01045:715:HMN2KDSX2:3:1445:6497:31720,A01045:715:HMN2KDSX2:3:2225:12599:14794,A01045:715:HMN2KDSX2:3:1432:4707:12179	
chr22	40931533	L	2	255	24	A01045:715:HMN2KDSX2:3:1240:19497:26303,A01045:715:HMN2KDSX2:3:2415:30219:25708	
chr22	40931571	R	4	255	45	A01045:715:HMN2KDSX2:3:1223:1696:1391,A01045:715:HMN2KDSX2:3:1358:13801:21167,A01045:715:HMN2KDSX2:3:1142:24189:5869	
chr22	40931588	L	1	255	31	A01045:715:HMN2KDSX2:3:2230:5909:3583	
chr22	40931649	L	5	255	63	A01045:715:HMN2KDSX2:3:1240:19497:26303,A01045:715:HMN2KDSX2:3:2415:30219:25708,A01045:715:HMN2KDSX2:3:1425:24578:22952	
chr22	40932030	R	5	255	91	A01045:715:HMN2KDSX2:3:1130:26205:10895,A01045:715:HMN2KDSX2:3:1451:22254:20995,A01045:715:HMN2KDSX2:3:1526:15058:2268	
chr22	40932328	L	6	255	68	A01045:715:HMN2KDSX2:3:1657:26729:2127,A01045:715:HMN2KDSX2:3:1363:15022:20556,A01045:715:HMN2KDSX2:3:2136:9281:31501	
chr22	40932385	R	2	255	33	A01045:715:HMN2KDSX2:3:1343:28592:19601,A01045:715:HMN2KDSX2:3:1320:32018:23312	
chr22	40932481	L	1	255	32	A01045:715:HMN2KDSX2:3:1276:12472:32456	
chr22	40932598	R	1	255	32	A01045:715:HMN2KDSX2:3:1276:12472:32456	
chr22	40932637	L	2	255	95	A01045:715:HMN2KDSX2:3:1101:25319:34225,A01045:715:HMN2KDSX2:3:1437:3595:35023	
chr22	40932804	R	1	255	24	A01045:715:HMN2KDSX2:3:1310:29288:17550	
chr22	40949867	L	1	255	72	A01045:715:HMN2KDSX2:3:1425:13078:33411	
chr22	40951388	L	7	255	40	A01045:715:HMN2KDSX2:3:1108:22010:25426,A01045:715:HMN2KDSX2:3:2560:8034:8578,A01045:715:HMN2KDSX2:3:1625:8006:26475	
chr22	40951416	L	12	255	51	A01045:715:HMN2KDSX2:3:2104:30110:32534,A01045:715:HMN2KDSX2:3:2167:11975:10802,A01045:715:HMN2KDSX2:3:2167:11351:10974	
chr22	40951471	R	4	255	38	A01045:715:HMN2KDSX2:3:1108:22010:25426,A01045:715:HMN2KDSX2:3:2560:8034:8578,A01045:715:HMN2KDSX2:3:2659:23538:23594	
chr22	40951967	R	1	255	50	A01045:715:HMN2KDSX2:3:1413:2392:14278	
chr22	40952984	L	4	255	23	A01045:715:HMN2KDSX2:3:1462:28736:22420,A01045:715:HMN2KDSX2:3:1111:15808:33379,A01045:715:HMN2KDSX2:3:2618:17002:8359	
chr22	40953006	R	1	255	54	A01045:715:HMN2KDSX2:3:1343:21242:8750	
chr22	40953172	L	1	255	24	A01045:715:HMN2KDSX2:3:1135:3875:31563	
chr22	40953297	R	1	255	24	A01045:715:HMN2KDSX2:3:1135:3875:31563	
chr22	40953385	L	1	255	23	A01045:715:HMN2KDSX2:3:2308:17797:8609	
