chrom	pos	side	support	median_mapq	median_cliplen	example_reads	genes
chr21	41436030	R	1	255	51	A01045:715:HMN2KDSX2:3:2143:11442:35775	
chr21	41437014	L	7	255	65	A01045:715:HMN2KDSX2:3:2103:22263:6386,A01045:715:HMN2KDSX2:3:1125:13621:9267,A01045:715:HMN2KDSX2:3:1415:32886:31735	
chr21	41437069	R	12	255	37	A01045:715:HMN2KDSX2:3:1463:19262:35258,A01045:715:HMN2KDSX2:3:2149:1678:17926,A01045:715:HMN2KDSX2:3:2566:2781:35900	
chr21	41437095	L	1	255	43	A01045:715:HMN2KDSX2:3:1570:3242:16501	
chr21	41437152	R	6	255	63	A01045:715:HMN2KDSX2:3:1652:1163:15593,A01045:715:HMN2KDSX2:3:2652:27787:15671,A01045:715:HMN2KDSX2:3:1672:11595:6417	
chr21	41437350	L	2	255	75	A01045:715:HMN2KDSX2:3:2209:12400:7091,A01045:715:HMN2KDSX2:3:2655:25907:13542	
chr21	41437434	L	1	255	39	A01045:715:HMN2KDSX2:3:2511:4010:15327	
chr21	41437544	R	1	255	39	A01045:715:HMN2KDSX2:3:2511:4010:15327	
chr21	41438832	L	1	255	27	A01045:715:HMN2KDSX2:3:1266:26811:17738	
chr21	41438954	R	1	255	27	A01045:715:HMN2KDSX2:3:1266:26811:17738	
chr21	41439123	R	1	255	47	A01045:715:HMN2KDSX2:3:2518:26657:29716	
chr21	41439701	L	14	255	63	A01045:715:HMN2KDSX2:3:1560:11116:20431,A01045:715:HMN2KDSX2:3:2375:17797:30968,A01045:715:HMN2KDSX2:3:1215:22064:15123	
chr21	41439761	L	8	255	40	A01045:715:HMN2KDSX2:3:1257:23041:6104,A01045:715:HMN2KDSX2:3:2217:19877:35728,A01045:715:HMN2KDSX2:3:1120:30246:32111	
chr21	41439820	R	6	255	60	A01045:715:HMN2KDSX2:3:1560:11116:20431,A01045:715:HMN2KDSX2:3:2375:17797:30968,A01045:715:HMN2KDSX2:3:1225:25762:27038	
chr21	41439833	L	2	255	41	A01045:715:HMN2KDSX2:3:2126:3757:29857,A01045:715:HMN2KDSX2:3:1208:21151:14544	
chr21	41439846	R	14	255	51	A01045:715:HMN2KDSX2:3:1678:11632:18286,A01045:715:HMN2KDSX2:3:2649:24234:26240,A01045:715:HMN2KDSX2:3:1210:25265:24017	
chr21	41439875	L	2	255	70	A01045:715:HMN2KDSX2:3:1666:18936:24706,A01045:715:HMN2KDSX2:3:2472:3106:23813	
chr21	41440886	L	11	255	41	A01045:715:HMN2KDSX2:3:1538:17707:20353,A01045:715:HMN2KDSX2:3:2442:15890:6496,A01045:715:HMN2KDSX2:3:1157:19144:21872	
chr21	41440940	R	11	255	44	A01045:715:HMN2KDSX2:3:2217:19877:35728,A01045:715:HMN2KDSX2:3:1120:30246:32111,A01045:715:HMN2KDSX2:3:1158:26015:5400	
chr21	41440965	L	9	255	30	A01045:715:HMN2KDSX2:3:1347:12219:17832,A01045:715:HMN2KDSX2:3:1411:32714:35258,A01045:715:HMN2KDSX2:3:1562:25870:13886	
chr21	41440973	R	4	255	43	A01045:715:HMN2KDSX2:3:2126:3757:29857,A01045:715:HMN2KDSX2:3:1554:32714:6417,A01045:715:HMN2KDSX2:3:2546:28357:23641	
chr21	41441023	L	5	255	28	A01045:715:HMN2KDSX2:3:1263:19696:3630,A01045:715:HMN2KDSX2:3:2244:31024:7999,A01045:715:HMN2KDSX2:3:1222:32479:35822	
chr21	41441025	R	11	255	62	A01045:715:HMN2KDSX2:3:1430:15899:28902,A01045:715:HMN2KDSX2:3:2255:16577:6809,A01045:715:HMN2KDSX2:3:1108:14760:4413	
chr21	41441482	L	1	255	72	A01045:715:HMN2KDSX2:3:1368:11550:12947	ENSG00000228318
chr21	41441718	L	8	255	31	A01045:715:HMN2KDSX2:3:1662:14733:3740,A01045:715:HMN2KDSX2:3:2169:22580:25786,A01045:715:HMN2KDSX2:3:2175:21712:3677	ENSG00000228318
chr21	41441771	R	9	255	63	A01045:715:HMN2KDSX2:3:1175:18620:1423,A01045:715:HMN2KDSX2:3:1411:32714:35258,A01045:715:HMN2KDSX2:3:1562:25870:13886	ENSG00000228318
chr21	41441783	L	9	255	71	A01045:715:HMN2KDSX2:3:1308:27606:23124,A01045:715:HMN2KDSX2:3:1312:11017:32972,A01045:715:HMN2KDSX2:3:1423:23348:28620	ENSG00000228318
chr21	41441827	R	9	255	28	A01045:715:HMN2KDSX2:3:1518:11379:3098,A01045:715:HMN2KDSX2:3:2506:26087:26944,A01045:715:HMN2KDSX2:3:1662:14733:3740	ENSG00000228318
chr21	41441864	L	11	255	51	A01045:715:HMN2KDSX2:3:2115:25400:4147,A01045:715:HMN2KDSX2:3:2507:9353:3443,A01045:715:HMN2KDSX2:3:1108:2031:18223	ENSG00000228318
chr21	41441883	R	13	255	52	A01045:715:HMN2KDSX2:3:2177:2058:2550,A01045:715:HMN2KDSX2:3:2442:26729:20635,A01045:715:HMN2KDSX2:3:2537:18412:29935	ENSG00000228318
chr21	41441893	L	4	255	31	A01045:715:HMN2KDSX2:3:1136:25084:34287,A01045:715:HMN2KDSX2:3:1352:20202:8265,A01045:715:HMN2KDSX2:3:1645:15085:10050	ENSG00000228318
chr21	41441914	R	4	255	60	A01045:715:HMN2KDSX2:3:2233:5864:27054,A01045:715:HMN2KDSX2:3:2118:7907:33943,A01045:715:HMN2KDSX2:3:1127:1841:18302	ENSG00000228318
chr21	41442047	R	1	255	48	A01045:715:HMN2KDSX2:3:1234:19687:14293	ENSG00000228318
chr21	41442054	L	2	255	53	A01045:715:HMN2KDSX2:3:1504:16794:20619,A01045:715:HMN2KDSX2:3:2435:13865:20494	ENSG00000228318
chr21	41442111	R	1	255	21	A01045:715:HMN2KDSX2:3:1128:24966:29825	ENSG00000228318
chr21	41442140	L	1	255	35	A01045:715:HMN2KDSX2:3:2152:4237:13182	ENSG00000228318
chr21	41442254	L	1	255	26	A01045:715:HMN2KDSX2:3:2266:25102:36636	ENSG00000228318
chr21	41442377	R	1	255	26	A01045:715:HMN2KDSX2:3:2266:25102:36636	ENSG00000228318
chr21	41442429	L	1	255	86	A01045:715:HMN2KDSX2:3:1656:2474:35587	ENSG00000228318
chr21	41442507	L	1	255	31	A01045:715:HMN2KDSX2:3:1320:32669:23375	ENSG00000228318
chr21	41442625	R	1	255	31	A01045:715:HMN2KDSX2:3:1320:32669:23375	ENSG00000228318
chr21	41443100	L	2	255	21	A01045:715:HMN2KDSX2:3:1361:15664:35884,A01045:715:HMN2KDSX2:3:1412:16477:8015	ENSG00000228318
chr21	41443226	R	2	255	21	A01045:715:HMN2KDSX2:3:1361:15664:35884,A01045:715:HMN2KDSX2:3:1412:16477:8015	ENSG00000228318
chr21	41443287	L	2	255	34	A01045:715:HMN2KDSX2:3:1369:17716:29199,A01045:715:HMN2KDSX2:3:2128:4218:23985	ENSG00000228318
chr21	41443423	R	1	255	34	A01045:715:HMN2KDSX2:3:1322:29487:24690	ENSG00000228318
chr21	41443567	L	1	255	47	A01045:715:HMN2KDSX2:3:2225:8730:1892	ENSG00000228318
chr21	41443668	L	1	255	48	A01045:715:HMN2KDSX2:3:2101:20690:24173	ENSG00000228318
chr21	41443669	R	1	255	47	A01045:715:HMN2KDSX2:3:2225:8730:1892	ENSG00000228318
chr21	41443769	R	1	255	48	A01045:715:HMN2KDSX2:3:2101:20690:24173	ENSG00000228318
chr21	41443804	L	14	255	38	A01045:715:HMN2KDSX2:3:1144:32099:29340,A01045:715:HMN2KDSX2:3:1155:24361:3912,A01045:715:HMN2KDSX2:3:1233:25834:26944	ENSG00000228318
chr21	41443862	L	2	255	29	A01045:715:HMN2KDSX2:3:2150:8929:19335,A01045:715:HMN2KDSX2:3:2274:18014:35321	ENSG00000228318
chr21	41443866	R	18	255	44	A01045:715:HMN2KDSX2:3:2507:9353:3443,A01045:715:HMN2KDSX2:3:1123:29125:17112,A01045:715:HMN2KDSX2:3:2150:17381:30530	ENSG00000228318
chr21	41443920	L	2	255	42	A01045:715:HMN2KDSX2:3:1276:15221:13698,A01045:715:HMN2KDSX2:3:1622:1904:34225	ENSG00000228318
chr21	41443937	R	1	255	25	A01045:715:HMN2KDSX2:3:2421:15817:20650	ENSG00000228318
chr21	41444017	L	1	255	46	A01045:715:HMN2KDSX2:3:2431:18322:20509	ENSG00000228318
chr21	41444027	R	2	255	42	A01045:715:HMN2KDSX2:3:1276:15221:13698,A01045:715:HMN2KDSX2:3:1622:1904:34225	ENSG00000228318
chr21	41444120	R	1	255	46	A01045:715:HMN2KDSX2:3:2431:18322:20509	ENSG00000228318
chr21	41444302	L	6	255	45	A01045:715:HMN2KDSX2:3:1420:18240:3834,A01045:715:HMN2KDSX2:3:1438:9634:23156,A01045:715:HMN2KDSX2:3:1656:3459:23234	ENSG00000228318
chr21	41444344	R	19	255	50	A01045:715:HMN2KDSX2:3:1244:4074:21731,A01045:715:HMN2KDSX2:3:1168:16703:5149,A01045:715:HMN2KDSX2:3:1244:4969:13917	ENSG00000228318
chr21	41444602	L	2	255	48	A01045:715:HMN2KDSX2:3:2167:16269:32925,A01045:715:HMN2KDSX2:3:1167:5204:31203	ENSG00000228318
chr21	41445479	L	13	255	34	A01045:715:HMN2KDSX2:3:2420:26937:29825,A01045:715:HMN2KDSX2:3:2670:2862:8672,A01045:715:HMN2KDSX2:3:2142:20916:21809	ENSG00000228318
chr21	41445504	R	11	255	32	A01045:715:HMN2KDSX2:3:2575:21459:23124,A01045:715:HMN2KDSX2:3:2401:28574:34068,A01045:715:HMN2KDSX2:3:1634:19289:11381	ENSG00000228318
chr21	41445529	R	9	255	38	A01045:715:HMN2KDSX2:3:1323:18358:1313,A01045:715:HMN2KDSX2:3:1358:12735:32659,A01045:715:HMN2KDSX2:3:2427:10863:22373	ENSG00000228318
chr21	41445540	L	11	255	35	A01045:715:HMN2KDSX2:3:1668:9896:27806,A01045:715:HMN2KDSX2:3:1166:10095:3411,A01045:715:HMN2KDSX2:3:1663:9146:13322	ENSG00000228318
chr21	41445570	R	9	255	44	A01045:715:HMN2KDSX2:3:1308:14552:16830,A01045:715:HMN2KDSX2:3:2560:24451:36072,A01045:715:HMN2KDSX2:3:2419:29234:5838	ENSG00000228318
chr21	41446037	L	19	255	29	A01045:715:HMN2KDSX2:3:1134:13476:18192,A01045:715:HMN2KDSX2:3:1475:25129:9408,A01045:715:HMN2KDSX2:3:2104:13404:19225	
chr21	41446042	R	3	255	31	A01045:715:HMN2KDSX2:3:2670:2862:8672,A01045:715:HMN2KDSX2:3:2450:14443:1297,A01045:715:HMN2KDSX2:3:1115:20853:6198	
chr21	41446080	L	18	255	33	A01045:715:HMN2KDSX2:3:1229:32506:5744,A01045:715:HMN2KDSX2:3:2323:9824:14904,A01045:715:HMN2KDSX2:3:2541:32497:16595	
chr21	41446089	R	17	255	35	A01045:715:HMN2KDSX2:3:1668:9896:27806,A01045:715:HMN2KDSX2:3:1144:20157:12258,A01045:715:HMN2KDSX2:3:1169:21902:3537	
chr21	41446116	L	3	255	42	A01045:715:HMN2KDSX2:3:1576:28420:2738,A01045:715:HMN2KDSX2:3:1662:6316:16407,A01045:715:HMN2KDSX2:3:2522:7726:13119	
chr21	41446142	R	22	255	53	A01045:715:HMN2KDSX2:3:1327:8323:29778,A01045:715:HMN2KDSX2:3:1314:2112:7936,A01045:715:HMN2KDSX2:3:2102:16206:27931	
chr21	41446206	L	4	255	84	A01045:715:HMN2KDSX2:3:1361:25256:33207,A01045:715:HMN2KDSX2:3:1640:22381:28635,A01045:715:HMN2KDSX2:3:2164:13214:10911	
chr21	41446320	R	1	255	46	A01045:715:HMN2KDSX2:3:2227:5927:18928	
chr21	41446794	L	2	255	26	A01045:715:HMN2KDSX2:3:1309:31150:6496,A01045:715:HMN2KDSX2:3:1452:27995:23578	
chr21	41446917	R	2	255	26	A01045:715:HMN2KDSX2:3:1309:31150:6496,A01045:715:HMN2KDSX2:3:1452:27995:23578	
chr21	41446946	L	1	255	28	A01045:715:HMN2KDSX2:3:1325:29044:36886	
chr21	41447067	R	1	255	28	A01045:715:HMN2KDSX2:3:1325:29044:36886	
chr21	41447148	R	1	255	38	A01045:715:HMN2KDSX2:3:2404:8015:9017	
chr21	41447162	L	3	255	30	A01045:715:HMN2KDSX2:3:1238:29577:14450,A01045:715:HMN2KDSX2:3:1443:1850:29966,A01045:715:HMN2KDSX2:3:2433:29821:12305	
chr21	41447258	L	5	255	57	A01045:715:HMN2KDSX2:3:1373:18728:28072,A01045:715:HMN2KDSX2:3:2133:30789:16924,A01045:715:HMN2KDSX2:3:1414:6045:7983	
chr21	41447302	R	1	255	22	A01045:715:HMN2KDSX2:3:2433:29821:12305	
chr21	41447422	R	1	255	23	A01045:715:HMN2KDSX2:3:1106:28221:20337	
chr21	41447463	L	1	255	30	A01045:715:HMN2KDSX2:3:1252:26395:22999	
chr21	41447513	R	3	255	89	A01045:715:HMN2KDSX2:3:1570:20518:18615,A01045:715:HMN2KDSX2:3:1646:23773:18928,A01045:715:HMN2KDSX2:3:2612:18394:20259	
chr21	41447603	R	2	255	47	A01045:715:HMN2KDSX2:3:1252:26395:22999,A01045:715:HMN2KDSX2:3:1615:8983:20400	
chr21	41447633	L	2	255	42	A01045:715:HMN2KDSX2:3:2126:25626:33317,A01045:715:HMN2KDSX2:3:2543:18882:35227	
chr21	41447711	L	3	255	77	A01045:715:HMN2KDSX2:3:1630:22679:4476,A01045:715:HMN2KDSX2:3:1438:18204:6715,A01045:715:HMN2KDSX2:3:1530:30174:2863	
chr21	41447748	R	6	255	36	A01045:715:HMN2KDSX2:3:2126:25626:33317,A01045:715:HMN2KDSX2:3:2130:29686:26913,A01045:715:HMN2KDSX2:3:2130:28339:23422	
chr21	41447772	L	6	255	41	A01045:715:HMN2KDSX2:3:2431:9896:26334,A01045:715:HMN2KDSX2:3:1309:8721:35665,A01045:715:HMN2KDSX2:3:2516:15736:36605	
chr21	41447836	R	2	255	32	A01045:715:HMN2KDSX2:3:1252:26558:33833,A01045:715:HMN2KDSX2:3:1447:2745:14137	
chr21	41447841	L	5	255	35	A01045:715:HMN2KDSX2:3:1550:26530:19319,A01045:715:HMN2KDSX2:3:1545:6460:1564,A01045:715:HMN2KDSX2:3:1677:17589:8970	
chr21	41447909	R	7	255	29	A01045:715:HMN2KDSX2:3:1446:7066:36589,A01045:715:HMN2KDSX2:3:2475:16541:9283,A01045:715:HMN2KDSX2:3:2358:25373:4445	
chr21	41447939	L	4	255	34	A01045:715:HMN2KDSX2:3:1219:25156:36260,A01045:715:HMN2KDSX2:3:1550:26078:23547,A01045:715:HMN2KDSX2:3:2219:24306:20917	
chr21	41447980	R	4	255	25	A01045:715:HMN2KDSX2:3:1344:12735:32910,A01045:715:HMN2KDSX2:3:2132:22471:8844,A01045:715:HMN2KDSX2:3:1344:13169:31031	
chr21	41448008	L	9	255	38	A01045:715:HMN2KDSX2:3:2376:4363:7576,A01045:715:HMN2KDSX2:3:1132:17743:34757,A01045:715:HMN2KDSX2:3:1151:17662:4429	
chr21	41448066	L	1	255	40	A01045:715:HMN2KDSX2:3:2327:9778:31704	
chr21	41448081	R	2	255	22	A01045:715:HMN2KDSX2:3:2428:29948:7106,A01045:715:HMN2KDSX2:3:1348:11903:13213	
chr21	41448153	L	2	255	36	A01045:715:HMN2KDSX2:3:1263:11749:15389,A01045:715:HMN2KDSX2:3:2371:4164:15217	
chr21	41448154	R	5	255	69	A01045:715:HMN2KDSX2:3:1412:20618:5134,A01045:715:HMN2KDSX2:3:1570:26919:34554,A01045:715:HMN2KDSX2:3:2405:7229:18928	
chr21	41448221	L	1	255	75	A01045:715:HMN2KDSX2:3:1456:15953:3255	
chr21	41448266	R	3	255	36	A01045:715:HMN2KDSX2:3:1263:11749:15389,A01045:715:HMN2KDSX2:3:2371:4164:15217,A01045:715:HMN2KDSX2:3:1101:29261:34287	
chr21	41448330	L	2	255	85	A01045:715:HMN2KDSX2:3:2678:22968:13870,A01045:715:HMN2KDSX2:3:1161:30942:35759	
chr21	41448332	R	3	255	67	A01045:715:HMN2KDSX2:3:1122:24605:10504,A01045:715:HMN2KDSX2:3:1524:27001:31156,A01045:715:HMN2KDSX2:3:2524:28122:34632	
chr21	41448379	L	3	255	29	A01045:715:HMN2KDSX2:3:1105:28745:31234,A01045:715:HMN2KDSX2:3:2337:25717:4914,A01045:715:HMN2KDSX2:3:1252:31765:27226	
chr21	41448422	R	3	255	48	A01045:715:HMN2KDSX2:3:1542:30987:14888,A01045:715:HMN2KDSX2:3:1676:18412:2378,A01045:715:HMN2KDSX2:3:1201:17752:16016	
chr21	41448506	R	4	255	63	A01045:715:HMN2KDSX2:3:2227:9796:2707,A01045:715:HMN2KDSX2:3:1252:31765:27226,A01045:715:HMN2KDSX2:3:1220:32009:22263	
chr21	41448543	L	6	255	31	A01045:715:HMN2KDSX2:3:1223:13467:19398,A01045:715:HMN2KDSX2:3:1329:17580:30499,A01045:715:HMN2KDSX2:3:1655:19551:13557	
chr21	41448576	R	2	255	50	A01045:715:HMN2KDSX2:3:2241:18593:14434,A01045:715:HMN2KDSX2:3:1336:11116:3991	
chr21	41448634	R	22	255	35	A01045:715:HMN2KDSX2:3:2124:24930:4993,A01045:715:HMN2KDSX2:3:1123:27444:13448,A01045:715:HMN2KDSX2:3:2335:7518:21746	
chr21	41448650	L	18	255	36	A01045:715:HMN2KDSX2:3:1625:10203:26929,A01045:715:HMN2KDSX2:3:2603:20374:27602,A01045:715:HMN2KDSX2:3:1203:30382:36292	
chr21	41448680	L	2	255	65	A01045:715:HMN2KDSX2:3:2506:27082:20243,A01045:715:HMN2KDSX2:3:2656:30789:8750	
chr21	41448692	R	2	255	36	A01045:715:HMN2KDSX2:3:1419:18285:31375,A01045:715:HMN2KDSX2:3:1421:27073:33943	
chr21	41448757	L	18	255	33	A01045:715:HMN2KDSX2:3:2632:11677:13354,A01045:715:HMN2KDSX2:3:1265:16731:21543,A01045:715:HMN2KDSX2:3:1205:9588:6981	
chr21	41448792	L	8	255	44	A01045:715:HMN2KDSX2:3:1463:6967:23171,A01045:715:HMN2KDSX2:3:2124:26069:29262,A01045:715:HMN2KDSX2:3:1651:3052:12540	
chr21	41448848	R	3	255	39	A01045:715:HMN2KDSX2:3:1265:16731:21543,A01045:715:HMN2KDSX2:3:2632:11677:13354,A01045:715:HMN2KDSX2:3:1353:24804:18396	
chr21	41448866	L	8	255	31	A01045:715:HMN2KDSX2:3:2206:2962:5682,A01045:715:HMN2KDSX2:3:2365:15646:31908,A01045:715:HMN2KDSX2:3:1274:12029:4570	
chr21	41448877	R	7	255	35	A01045:715:HMN2KDSX2:3:1661:29875:16908,A01045:715:HMN2KDSX2:3:2155:1235:22795,A01045:715:HMN2KDSX2:3:2124:26069:29262	
chr21	41448935	L	19	255	60	A01045:715:HMN2KDSX2:3:2527:4571:8813,A01045:715:HMN2KDSX2:3:1511:1588:2832,A01045:715:HMN2KDSX2:3:1218:20311:16783	
chr21	41448973	R	162	255	52	A01045:715:HMN2KDSX2:3:1114:25400:1329,A01045:715:HMN2KDSX2:3:2612:11713:10942,A01045:715:HMN2KDSX2:3:2206:2962:5682	
chr21	41448978	L	8	255	30	A01045:715:HMN2KDSX2:3:2316:14498:6151,A01045:715:HMN2KDSX2:3:1419:14091:5008,A01045:715:HMN2KDSX2:3:1227:29939:9784	
chr21	41448997	R	10	255	30	A01045:715:HMN2KDSX2:3:2171:10637:5102,A01045:715:HMN2KDSX2:3:2655:9399:31610,A01045:715:HMN2KDSX2:3:2562:4716:6214	
chr21	41449015	L	6	255	38	A01045:715:HMN2KDSX2:3:2219:27624:6183,A01045:715:HMN2KDSX2:3:2305:14597:23015,A01045:715:HMN2KDSX2:3:2523:29740:25598	
chr21	41449050	R	3	255	80	A01045:715:HMN2KDSX2:3:1267:13431:28479,A01045:715:HMN2KDSX2:3:1641:12210:20228,A01045:715:HMN2KDSX2:3:2625:20365:17065	
chr21	41449083	L	6	255	30	A01045:715:HMN2KDSX2:3:2242:32000:18991,A01045:715:HMN2KDSX2:3:2431:20401:36542,A01045:715:HMN2KDSX2:3:2172:7401:24643	
chr21	41449125	R	10	255	31	A01045:715:HMN2KDSX2:3:1227:29939:9784,A01045:715:HMN2KDSX2:3:1678:31331:21652,A01045:715:HMN2KDSX2:3:2654:28827:17284	
chr21	41449137	L	32	255	58	A01045:715:HMN2KDSX2:3:1121:1678:12352,A01045:715:HMN2KDSX2:3:1330:22381:6558,A01045:715:HMN2KDSX2:3:1347:10294:9111	
chr21	41449188	R	15	255	31	A01045:715:HMN2KDSX2:3:2659:21332:1955,A01045:715:HMN2KDSX2:3:2170:13313:9424,A01045:715:HMN2KDSX2:3:1107:31937:23703	
chr21	41449215	L	10	255	60	A01045:715:HMN2KDSX2:3:2537:27760:20384,A01045:715:HMN2KDSX2:3:1402:27480:22999,A01045:715:HMN2KDSX2:3:1459:27416:32565	
chr21	41449243	R	10	255	43	A01045:715:HMN2KDSX2:3:2119:2980:21997,A01045:715:HMN2KDSX2:3:2509:2365:33833,A01045:715:HMN2KDSX2:3:1576:28420:2738	
chr21	41449249	L	9	255	37	A01045:715:HMN2KDSX2:3:1119:23782:28964,A01045:715:HMN2KDSX2:3:1274:33013:24345,A01045:715:HMN2KDSX2:3:2374:1271:23891	
chr21	41449285	R	20	255	67	A01045:715:HMN2KDSX2:3:1170:14136:9064,A01045:715:HMN2KDSX2:3:1670:16062:36605,A01045:715:HMN2KDSX2:3:1555:24108:35039	
chr21	41449369	R	2	255	22	A01045:715:HMN2KDSX2:3:1274:33013:24345,A01045:715:HMN2KDSX2:3:2374:1271:23891	
chr21	41449410	L	1	255	78	A01045:715:HMN2KDSX2:3:2167:10655:14559	
chr21	41449509	L	1	255	25	A01045:715:HMN2KDSX2:3:2474:16749:30467	
chr21	41449633	R	1	255	25	A01045:715:HMN2KDSX2:3:2474:16749:30467	
chr21	41449688	L	1	255	57	A01045:715:HMN2KDSX2:3:2433:4490:35446	
chr21	41449808	L	1	255	22	A01045:715:HMN2KDSX2:3:2419:12255:4429	
chr21	41449935	R	1	255	22	A01045:715:HMN2KDSX2:3:2419:12255:4429	
chr21	41450001	L	1	255	41	A01045:715:HMN2KDSX2:3:1330:1570:18114	
chr21	41450083	L	1	255	82	A01045:715:HMN2KDSX2:3:2269:13892:15342	
chr21	41450206	L	1	255	71	A01045:715:HMN2KDSX2:3:2123:3586:8484	
chr21	41450267	R	2	255	76	A01045:715:HMN2KDSX2:3:1337:30951:16047,A01045:715:HMN2KDSX2:3:2155:25780:35775	
chr21	41450268	L	1	255	31	A01045:715:HMN2KDSX2:3:1473:20600:17848	
chr21	41450386	R	1	255	31	A01045:715:HMN2KDSX2:3:1473:20600:17848	
chr21	41450473	L	1	255	44	A01045:715:HMN2KDSX2:3:1501:30463:27727	
chr21	41450604	R	3	255	94	A01045:715:HMN2KDSX2:3:1152:20636:35571,A01045:715:HMN2KDSX2:3:1363:24270:15280,A01045:715:HMN2KDSX2:3:1363:25789:24799	
chr21	41450869	R	2	255	45	A01045:715:HMN2KDSX2:3:2553:32154:24768,A01045:715:HMN2KDSX2:3:1214:14425:17801	
chr21	41451048	L	2	255	34	A01045:715:HMN2KDSX2:3:1469:11035:20948,A01045:715:HMN2KDSX2:3:2652:28275:4272	
chr21	41451104	R	1	255	21	A01045:715:HMN2KDSX2:3:2432:27679:10755	
chr21	41451166	L	25	255	45	A01045:715:HMN2KDSX2:3:1418:22399:18928,A01045:715:HMN2KDSX2:3:2111:23430:15233,A01045:715:HMN2KDSX2:3:1159:29604:36198	
chr21	41451186	R	5	255	34	A01045:715:HMN2KDSX2:3:1469:11035:20948,A01045:715:HMN2KDSX2:3:2652:28275:4272,A01045:715:HMN2KDSX2:3:2460:8024:20337	
chr21	41451232	L	19	255	39	A01045:715:HMN2KDSX2:3:2140:7563:22608,A01045:715:HMN2KDSX2:3:2628:1235:24674,A01045:715:HMN2KDSX2:3:1152:23095:22921	
chr21	41451243	R	31	255	40	A01045:715:HMN2KDSX2:3:1434:9697:23860,A01045:715:HMN2KDSX2:3:1119:23782:28964,A01045:715:HMN2KDSX2:3:1629:8278:18615	
chr21	41451267	L	1	255	74	A01045:715:HMN2KDSX2:3:2364:17363:5165	
chr21	41451277	R	1	255	93	A01045:715:HMN2KDSX2:3:2248:5475:35650	
chr21	41451383	L	1	255	23	A01045:715:HMN2KDSX2:3:2117:1226:19210	
chr21	41451628	R	1	255	54	A01045:715:HMN2KDSX2:3:2561:29640:7232	
chr21	41451629	L	1	255	20	A01045:715:HMN2KDSX2:3:1562:5846:14309	
chr21	41451708	R	5	255	55	A01045:715:HMN2KDSX2:3:1401:15917:3662,A01045:715:HMN2KDSX2:3:1661:6370:11490,A01045:715:HMN2KDSX2:3:2401:17237:1877	
chr21	41451836	L	13	255	51	A01045:715:HMN2KDSX2:3:2505:7898:26349,A01045:715:HMN2KDSX2:3:2221:27633:5666,A01045:715:HMN2KDSX2:3:2242:11704:1313	
chr21	41451863	R	12	255	70	A01045:715:HMN2KDSX2:3:1669:29053:19147,A01045:715:HMN2KDSX2:3:1669:30888:15593,A01045:715:HMN2KDSX2:3:1148:13675:8202	
chr21	41451924	L	3	255	40	A01045:715:HMN2KDSX2:3:1667:32931:20979,A01045:715:HMN2KDSX2:3:2604:27751:32612,A01045:715:HMN2KDSX2:3:2414:14760:13902	
chr21	41451925	R	1	255	27	A01045:715:HMN2KDSX2:3:2406:19660:17691	
chr21	41452028	R	9	255	40	A01045:715:HMN2KDSX2:3:1251:12120:20259,A01045:715:HMN2KDSX2:3:2327:27651:17347,A01045:715:HMN2KDSX2:3:2530:1533:23594	
chr21	41452063	L	1	255	76	A01045:715:HMN2KDSX2:3:1512:30662:20369	
chr21	41452349	L	3	255	36	A01045:715:HMN2KDSX2:3:1415:22752:7106,A01045:715:HMN2KDSX2:3:2431:26485:12665,A01045:715:HMN2KDSX2:3:2477:30770:25880	
chr21	41452462	R	3	255	36	A01045:715:HMN2KDSX2:3:1415:22752:7106,A01045:715:HMN2KDSX2:3:2431:26485:12665,A01045:715:HMN2KDSX2:3:2477:30770:25880	
chr21	41452585	L	3	255	92	A01045:715:HMN2KDSX2:3:2120:2998:12352,A01045:715:HMN2KDSX2:3:2360:13277:14685,A01045:715:HMN2KDSX2:3:2473:12400:28729	
chr21	41452623	L	24	255	43	A01045:715:HMN2KDSX2:3:1131:9164:25066,A01045:715:HMN2KDSX2:3:1149:11424:6965,A01045:715:HMN2KDSX2:3:1314:8034:29309	
chr21	41452672	R	16	255	42	A01045:715:HMN2KDSX2:3:1167:21549:24345,A01045:715:HMN2KDSX2:3:1452:21043:16235,A01045:715:HMN2KDSX2:3:1570:6460:34820	
chr21	41452682	L	14	255	76	A01045:715:HMN2KDSX2:3:1116:21603:33051,A01045:715:HMN2KDSX2:3:1526:15320:29841,A01045:715:HMN2KDSX2:3:1120:2166:15170	
chr21	41452721	R	28	255	37	A01045:715:HMN2KDSX2:3:2272:24813:10520,A01045:715:HMN2KDSX2:3:1152:23095:22921,A01045:715:HMN2KDSX2:3:1578:4327:23985	
chr21	41452757	L	18	255	42	A01045:715:HMN2KDSX2:3:2329:15718:17159,A01045:715:HMN2KDSX2:3:1416:15637:32487,A01045:715:HMN2KDSX2:3:2223:3296:28714	
chr21	41452772	R	10	255	62	A01045:715:HMN2KDSX2:3:1106:19768:36761,A01045:715:HMN2KDSX2:3:1416:30147:20635,A01045:715:HMN2KDSX2:3:1366:19171:5290	
chr21	41452789	L	40	255	36	A01045:715:HMN2KDSX2:3:1102:25283:27242,A01045:715:HMN2KDSX2:3:1263:9715:31908,A01045:715:HMN2KDSX2:3:1410:3115:4758	
